Text,Language
Abazadde bateekeddwa bategeere okusoomozebwa abaana baabwe kwe basanga.,Luganda
Abakulembeze ba disitulikiti bakwatirwa abagagga ekisa abamenya amateeka n'obutebenkevu.,Luganda
Poliisi eremereddwa okulambika ebikeesa.,Luganda
Abantu abali wansi w'emyaka kkumi na munaana tebakirizibwa mu bibanda bya vidiyo.,Luganda
Amaka gateekeddwa okwetaba mu kulwanyisa embuto mu baana abatanneetuuka.,Luganda
Abaana bateekeddwa okusomesebwa ku buzibu obuli mu kukeera okwegatta.,Luganda
Abasajja abeenyigira mu bikolwa eby'okwegatta n'abawala abato bajja kusibwa.,Luganda
Abazadde bateekeddwa okukuuma abaana okuva ku mize.,Luganda
Abawala bafuna obuzibu obujja olw'okuba n'olubuto nga bazaala.,Luganda
Abavubuka bateekeddwaa okwaniriza okuyiga eby'emikono okusobola okulwanyisa ebbula ly'emirimu.,Luganda
Disitulikiti yategese okutendekebwa okw'okwetandikirawo bizinesi eri abavubuka.,Luganda
Abavubuka bateekeddwa okuba abayiiya era abavumbuzi.,Luganda
Abavubuka bateekeddwa okutandikawo bizinensi ezaabwe.,Luganda
Abantu bateekeddwa okukola ennyo okulongoosa embeera y'obulamu bwabwe.,Luganda
Abantu baagala mirimu gya woofiisi gyokka.,Luganda
Gavumenti yateekawo pulogulaamu za youth liverihood programs okusobozesa abavubuka okwetaba mu bya bizinesi.,Luganda
Abavubuka tebalina bukugu mu kisaawe ky'okuddukanya bizinensi.,Luganda
Abavubuka baaweebwa entandikwa okwetandikirawo bu bizinensi obutono.,Luganda
"Abavubuka basobola okukola sabbuuni ow'amazzi, sampu n'ebizigo.",Luganda
Abavubuka abasinga mu disitulikiti tebalina mirimu.,Luganda
Disitulikiti ewadde bizinensi ez'enjawulo oluwummula mu kusasula omusolo.,Luganda
Poliisi ekutte abeenyigira mu kutema emiti.,Luganda
Disitulikiti ejja kukwasisa amateeka g'obutonde okusobola okukuuma obutonde.,Luganda
Disitulikiti ekubirizza abantu okunoonya engeri endala ez'okufunamu amasannyalaze.,Luganda
Abantu bateekeddwa okwaniriza enkozesa y'amasannyalaze agava mu kasasiro n'amasannyalaze g'amaanyi g'enjuba.,Luganda
Okutema ebibira kuli waggulu nnyo mu disitulikiti.,Luganda
Disitulikiti ejja kuwaayo amasannyalaze g'amaanyi g'enjuba eri amasomero n'amalwaliro.,Luganda
Abakazi abamu beekuliza abaana baabwe.,Luganda
Abakulembeze abakyala bayamba n'okuwanirira bakyala bannaabwe mu bitundu.,Luganda
erimu ku ddembe lya bamaama lyr liri wa?,Luganda
Temuwa bapoliisi nguzi.,Luganda
Kituufu nti teri n'omu ali waggulu w'amateeka?,Luganda
Abakuumaddembe abamu beenyigira mu bikolwa eby'obumenyi bw'amateeka.,Luganda
Buli ssente z'olupapula zirina siriyo nnamba ey'enjawulo.,Luganda
Abakazi balina okulambika abawala abato mu bitundu.,Luganda
Okuwangana ekitiibwa kikulu.,Luganda
Ekitongole ky'ebyenguudo kikola mirimu ki?,Luganda
Okuzimba oluguudo kya bbeeyi nnyo.,Luganda
Ki ekibeera mu nkiiko za kanso?,Luganda
Abakiise ba paalamenti bakiikirira ebitundu by'eggwanga eby'enjawulo.,Luganda
Okuddamu okulonda kuyinza kubaawo ddi?,Luganda
Omukiisa mu paalamenti akola mirimu ki?,Luganda
Yayitiddwa okubeerawo ku mukolo gw'okulayiza abakulembeze abapya.,Luganda
Weereza ekyo ky'otasobola eri abakisobola.,Luganda
Okuwuliziganya kusobola okuyita mu kukuba essimu.,Luganda
Abateeberezebwa bakuumibwa mu kaduukulu ka poliisi.,Luganda
Abateeberezebwa bandiyanjuddwa eri abantu?,Luganda
Ente zibbibwa olw'ennyama yaazo.,Luganda
Ente eri mu kigero kya ssente nga mmeka?,Luganda
Eddembe ly'ebisolo lirina okussibwamu ekitiibwa.,Luganda
Okunoonyereza ku musango kuyinza kumala bbanga ki?,Luganda
Ennyana zabbiddwa okuva mu kiraalo.,Luganda
Ababbi ebiseera ebisinga bayinza okuttibwa abantu abatwalira amateeka mu ngalo.,Luganda
Abateeberezebwa batwalibwa mu kkooti.,Luganda
Emyaka gy'omuntu giyinza kukakasibwa gitya?,Luganda
Ki ekisinze okuviirako ennyo embuto mu bavubuka?,Luganda
Abakazi tebatera kwagala kwogera myaka gyabwe mituufu.,Luganda
Ttikiti z'obuzaale ziweebwa abazadde ng'omwana azaaliddwa.,Luganda
Mutabani wo omukulu alina emyaka emeka?,Luganda
Mu dddiini ezimu abaana babatizibwa nga bakyali bawere.,Luganda
Abazadde be balina okunenyezebwa mbuto z'abavubuka n'okufumbiza abaana abato?,Luganda
Abazadde bayinza batya okusinziirako okusalawo kw'abaana babwe nga bakyali bato?,Luganda
Abazadde tebalina kukkiriza baana baabwe kubeera waabweru obudde bw'ekiro.,Luganda
Abaana balina bingi nnyo eby'okuyiga okuva ku bazadde baabwe.,Luganda
Ekyewuunyisa yazaalira ku myaka kkumi n'ena.,Luganda
Enguzi kyenkana eri buli wamu.,Luganda
Okuyita mu mawulire ag'okunoonyereza bingi bizuulibwa.,Luganda
Kisoboka ensi obutabaamu nguzi?,Luganda
Amawulire galina okwanika abakungu abalya enguzi.,Luganda
Biki ebibeera mu mutendera gw'okugula gw'okugula ebintu?,Luganda
Tulina abakungu ba gavumenti bangi nnyo abalya enguzi mu Uganda.,Luganda
Enguzi gwe gumu ku mize egyeyongera okubeera mu kitundu.,Luganda
Bannamawulire bakola mulimu ki?,Luganda
Kikkirizibwa nti emitwe ebiri gisinga ogumu.,Luganda
Obukulembeze obuli mu mateeka bwe butya?,Luganda
Munnamawulire alina kubeera na bukugu bwa kika ki?,Luganda
Kkampuni ki eyaweebwa omulimu gw'okulongoosa akatale?,Luganda
Ebintu ebya kyakalakyakala biriko amagoba?,Luganda
Embeera y'obudde ebiseera ebimu si nnyangu ya kuteebereza.,Luganda
Ki ekiyinza okukolerwa abasuubuzi abatali mu mateeka?,Luganda
Ssente ekola ebintu bingi.,Luganda
Abantu abamu ba ggume mu butonde.,Luganda
Abasuubuzi ssente z'akatale bazisasula luvannyuma lwa bbanga ki?,Luganda
Obutale obupya butumbula ebyobusuubuzi.,Luganda
Ani avunaanyizibwa ku kukungaanya omusolo ku kyalo?,Luganda
Abasuubuzi mu katale basasula omusolo.,Luganda
Omusolo gw'ebitundu guva mu ki?,Luganda
"Mu bifo ebitaliimu masannyalaze, abantu basazeewo kukozesa masannyalaze g'amaanyi g'enjuba.",Luganda
Ku ssomero twasomeranga ku ttaala z'amaanyi g'enjuba amasannyalaze bwe gataabangako.,Luganda
Ekitangaala ekingi eenyo kisobola okwonoona amaaso go.,Luganda
Amasannyalaze g'amaanyi g'enjuba ga layisi era gasoboka.,Luganda
Omuyungano gw'amasannyalaze g'amaanyi g'enjuba gugula ssente mmeka?,Luganda
Bakayungirizi bulijjo baagala okusaba omuwendo omuneneko okusinga kw'ogwo omutuufu.,Luganda
Amasannyalaze g'amaanyi g'enjuba si ga bulabe ng'amasannyalaze.,Luganda
Amafuta gakwata mangu nnyo omuliro.,Luganda
Osinga kuwoomerwa mmmere ki?,Luganda
Abazadde abamu basibirira abaana baabwe emmmere nga bagenda ku ssomero.,Luganda
Amateeka agayisibwa ebitundu geeetaagisa?,Luganda
Amasomero ga bonabasome aga pulayimale ne sekendule ga layisi okusinga amalala.,Luganda
Ki ekisinziirwako ensoma y'omwana ku ssomero?,Luganda
Okusoma kukwongerako omuwendo.,Luganda
Amasomero agamu gawa abayizi ekyemisana.,Luganda
Ani avunaanyizibwa ku kuwa abayizi emmmere ku ssomero?,Luganda
Abaana beetaaga okuweebwa emmmere ku ssomero.,Luganda
Amasomero galina okuwa abaana bonna emmmere abali ku ssomero.,Luganda
Abazadde abamu mu by'ensimbi basobola okuyamba abaana baabwe mu buli kimu.,Luganda
Enkola ki ezimu ez'ekizaalaggumba?,Luganda
Enkola za kizaalaggumba zirina muganyulo ki?,Luganda
Abaana abangi ennyo basobola okubeera omugugu eri abazadde.,Luganda
Abazadde tebakyayagala kuzaala baana bangi nnyo.,Luganda
Abazadde ab'obuvunaanyizibwa balabirira abaana baabwe.,Luganda
Okwegatta mu bikolwa by'omukwano nga temunnafumbirwa kibi mu maaso ga Katonda.,Luganda
Abazadde bakubirizibwa okukozesa enkola z'ekizaalaggumba ez'enjawulo.,Luganda
Abavubuka ki kye batwala ng'omulembe?,Luganda
Tekinologiya alina bibi ki eri abantu leero?,Luganda
Ani avunaanyizibwa ku kusomesa abaana ebikwata ku kwegatta?,Luganda
Lwaki amalwaliro gaddukanyizibwa nga temuli ddagala?,Luganda
Kojja wange aweereddwa ekitanda mu ddwaliro.,Luganda
"Ku nsonga zonna ezeekuusa ku byobulamu, weebuuze ku basawo.",Luganda
Ebbula ly'eddagala mu malwaaliro lireetedde abantu okudda ku kwejjanjaba.,Luganda
Okufa ku baguzi kisumuluzo eri bizinensi ezinaawangaalira mu katale.,Luganda
Njagala kugenda mu kyalo.,Luganda
Eddagala lya gavumenti ligabibwa ku bwereere.,Luganda
Abantu abasinga eddagala baligula mu matundiro gaalyo.,Luganda
Amalwaliro galina okubeera n'eddagala.,Luganda
Mu mbeera ki omulwadde mw'ayinza okutwalibwa mu ddwaliro?,Luganda
"Nga beeyambisa eddagala, abasawo basobola okujjanjaba abalwadde.",Luganda
Abasawo balina okukola ennyo okutaasa obulamu.,Luganda
Enveendiirwa zirimu ekiriisa.,Luganda
Omuntu akonzibye abeera na bubonero ki?,Luganda
"Bw'olya emmmere ejjudde ebiriisa, abasirikale abakuuma omubiri beeyongera.",Luganda
Abaana abalina okulya obulungi okusobola okukula obulungi.,Luganda
Ki ekiviirako endya embi?,Luganda
Mmmere erimu ebiriisa?,Luganda
Tusomesebwa ku ssomero nti kirungi okulya emmmere ejjudde ebiriisa.,Luganda
Gavumenti ekoze mulimu ki mu byenjigiriza?,Luganda
Emmmere kyetaago ky'omuntu ekya bulijjo.,Luganda
Bw'omala nnaku nga tolya mmmere osobola okufa.,Luganda
Ffaayo nnyo ku ndya yo.,Luganda
Bamaama abali embuto beetaaga okulya obulungi.,Luganda
Ki ekiviirako obulwadde bwa sukaali?,Luganda
Abalimi bafukirira ebirime byabwe n'ekidomola ekifukirira.,Luganda
Ki ekirina okukolebwa okulwanyisa endya embi?,Luganda
"Olw'endya embi, abaana abamu balemererwa okusoma obulungi.",Luganda
Yakwatiddwa kubanga yabadde mu kibinja ekyasse omubbi.,Luganda
Obulamu bwa buli omu bukulu.,Luganda
Okuloga kikolwa kya bwa sitaani.,Luganda
Weewale okutwalira amateeka mu ngalo wabula loopa ku poliisi.,Luganda
Obutemu kibonerezebwa mu mateeka.,Luganda
Ani akulira ebyokwerinda mu Uganda?,Luganda
"Abavubuka beenyigira nnyo mu misango, lwaki?",Luganda
Yattibwa ku lusooka omwaka.,Luganda
Abakulembeze b'ennono basobola okuwagira pulogulaamu za gavumenti mu ngeri emu oba endala.,Luganda
Abalangira kibanguyira okuyingira olubiri.,Luganda
Emisango gisobola okutangirwa.,Luganda
Abeepiskoopi bawummulira obuweereza ku myaka emeka?,Luganda
Mu nzikiriza y'obukrisitaayo ffenna tuli baaluganda.,Luganda
Obukulembeze buva eri Katonda.,Luganda
Ani avunaanyizibwa ku kulonda abeebisikoopi abaggya?,Luganda
Ppaapa ye ssaabasumba w'ekereziya y'obukatoliki okwetooloola nsi yonna.,Luganda
Ka tweyongere okukola emirimu gya Katonda.,Luganda
Buli mukulembeze wa njawulo mu ngeri ye.,Luganda
Omusumba omulungi aba na bisaanyizo ki?,Luganda
Katonda alina enteekateeka ennungi eri obulamu bwaffe.,Luganda
Omukulembeze omulungi alina okuba omwetowaze.,Luganda
Abeepiskoopi baweereza mu kkanisa.,Luganda
Omwana wo yazaalibwa ku nnnaku za mwezi ki?,Luganda
Omusumba yatikkirwa ddi?,Luganda
"Mu nzikiriza ezimu, abakulembeze b'enzikiriza balondebwa bulondebwa.",Luganda
Ki ekibeera ku kitebe ky'obusumba bw'abakatoliki?,Luganda
Obutale bweetaaga okuzimbibwa ku ttaka eddene.,Luganda
Ettaka lyo walifuna ku ssente mmeka?,Luganda
"Bwe weewola ssente, olina obuvunaanyizibwa okuzisasula.",Luganda
Bizibu ki ebimu abasuubuzi bye basanga?,Luganda
Lwaki neetaaga okuba n'ekyapa ky'ettaka?,Luganda
Ebizibu ebimu bisobola okugonjoolwa mu ngeri ez'enjawulo.,Luganda
Ettaka lisobola okufunibwa ng'oligula oba okulisikira.,Luganda
Nteekateeka okugula ettaka omwaka ogujja.,Luganda
Okubaawo kw'ettaka kusobozesa enkulaakulana.,Luganda
Lwaki abantu baagala okukkiriza engambo?,Luganda
Ettaka lisobola okubeera ery'omuntu oba ery'ekitundu.,Luganda
Bannanyinittaka beetaaga okubeera n'ebyapa by'ettaka olw'eby'okwerinda.,Luganda
Ebintu ebigasiza awamu abantu ng'enguudo bikozesebwa buli omu.,Luganda
Ettaka erimu lirekebwa okuzimbibwako oluguudo.,Luganda
Okuddizibwa kwetaagisa ddi?,Luganda
Tujja kutunda ettaka lyaffe ery'awaka.,Luganda
Omukulu ajja kwogerako n'abaakwasibwa ttenda.,Luganda
Abaguzi balina ebeetu okugula kyonna kye baagala.,Luganda
Abantu bangi nnyo babonaabona olw'obutamanya.,Luganda
Enguudo ennungi zaanguya entambuza y'ebyamaguzi okutuuka mu katale.,Luganda
Tuyinza kufuba tutya kukola empuliziganya ennungi?,Luganda
Abakulembeze abapya beetaaga okutendekebwa.,Luganda
Omwaka gw'ebyensimbi gwa bbanga ki?,Luganda
Ki ekirina okufiibwako ng'ogula ettaka?,Luganda
Okweyagaliza kwandivaamu omululu.,Luganda
Abantu abamu banyumirwa okugenda mu biduula.,Luganda
Kirungi abaana abasoma obutagenda mu biduula.,Luganda
Onyumirwa nnyimba za kika ki?,Luganda
Ebiruma abantu bitera okukolebwako aboobuyinza abatuufu.,Luganda
Ekiruubirirwa kya bizinensi yonna ekikulu kwe kukuuma abaguzi baayo.,Luganda
Bakanyama babeera n'ebifuba ebigazi.,Luganda
Nnyumirwa okuzinira ku nnyimba.,Luganda
Abaana abali wansi w'emyaka ekkumi n'omunaana tebasobola kufuna bintu ebimu mu mateeka.,Luganda
Ebiduula ebisinga bikola kiro.,Luganda
Ebiduula birina kabi ki?,Luganda
Abantu bagenda mu biduuka okwewummuzaamu.,Luganda
Ku ssabbiiti mikwano gyange gijja kugenda mu kiduula.,Luganda
Kkampuni ki mu Uganda ezivunaanyizibwa ku kubunyisa amasannyalaze?,Luganda
Okubunyisa amasannyalaze kuyinza kukendeeza kutya obwavu?,Luganda
Uganda erina embeera y'obudde ennungi.,Luganda
Amasannyalaze gasaasaanyizibwa gatya?,Luganda
Ebyuma mu makolero beetaaga amasannyalaze mangi nnyo okukola.,Luganda
Uganda ekyalina ekizibu ky'amannyalaze agavaavaako.,Luganda
Okubunyisa amasannyalaze kirina muganyulo ki?,Luganda
Zuula ebigonjoola ebizibu by'osanga.,Luganda
Amasannyalaze g'amaanyi g'enjuba kati gasobola okukola omulimu gwe gumu n'amasannyalaze.,Luganda
Gavumenti ya Uganda ebunyisizza amasannyalaze mu byalo.,Luganda
Tulina amabibiro g'amasannyalaze ameka mu Uganda?,Luganda
Okubunyisa amasannyalaze kujja kuleeta enkulaakulana mu bitundu ebimu.,Luganda
Ettaka erimu lya gavumenti.,Luganda
Pulojekiti eno ya kumala bbanga ki?,Luganda
Buli ggwanga lirina emikolo gyalyo egy'obuwangwa.,Luganda
Mutegeeragane era musonyiwagane.,Luganda
Okubeera obumu n'abalala kiwummuza ebirowoozo.,Luganda
Omwepiskoopi yatubuuliridde enjiri ey'emirembe.,Luganda
Obwakabaka bulina amateeka agabufuga.,Luganda
Mukwano gwange yampise ku mukolo gw'embaga ye.,Luganda
Okukula kw'ebimera kutwala obudde.,Luganda
Waliwo enkola nnyingi nnyo ez'okujungulula obukuubagano.,Luganda
Enkaayana ku ttaka teziriggwa.,Luganda
bw'oba oyagala obukuubagano okuggwa gezaako okutabagana,Luganda
"Bwe wabaawo obwegugungo mu kitundu, abantu abamu bakosebwa.",Luganda
Amawanga gonna mu Uganda balina emikolo gy'obuwangwa gye bakola.,Luganda
Abantu bafiirwa ebintu byabwe bwe wabalukawo obulumbaganyi mu kitundu.,Luganda
Abantu abamu tebasenguka mu bifo lwa kyeyagalire.,Luganda
Abantu batera okwemalira ensonga zaabwe.,Luganda
Abantu bakyakkiririza mu bulogo.,Luganda
Obutemu bubeeramu omutemu n'omuntu attiddwa.,Luganda
Ekintu kyonna kisobola okutta singa teweegendereza.,Luganda
Abantu bakyakkiririza mu bafu okudda okuwoolera.,Luganda
Okufa kusobola okusanga awantu wonna obudde bwonna.,Luganda
Omuntu asobola okukutta awatali nsonga nnungi.,Luganda
Okutta omuntu si kintu kyangu okukola.,Luganda
Okutwalira amateeka mu ngalo musango gwa Naggomola.,Luganda
Abapoliisi ddaala tebali mu kukola mulimu gwaabwe.,Luganda
Buli muntu afa aziikibwa ab'oluganda lwe oba gavumenti.,Luganda
Wakyaliwo enkaayana ku ttaka zikyaliwo naddaala mu byalo.,Luganda
Okutangira okugobwa ku ttaka lyo olina okuba ng'olina ebiwandiiko ebikakasa obwannannyini ku lyo.,Luganda
Gavumenti teyagala kweyingiza mu bya nkaayana za ttaka.,Luganda
Enkaayana ku ttaka zisobola okuvaamu okufiirwa obulamu singa gavumenti tebiyingiramu.,Luganda
Gavumenti tejja kusobola kugonjoola bizibu byonna biri mu ggwanga.,Luganda
Bw'ogezaako okukyankalanya ekyalo waliwo emikisa mingi okuteekebwa mu kkomera.,Luganda
Weetaaga okuzuula oba ddaala ettaka lyo ddaala liryo.,Luganda
Okugonjoola enkaayana ku ttaka si kintu kyangu.,Luganda
Entalo z'amawanga zikyalimu mu Uganda.,Luganda
Poliisi etya okwenyigira mu ntalo z'amawanga.,Luganda
Mulimu gwa poliisi okugonjoola enkaayana eziyinza okuviirako okufa kw'abantu.,Luganda
Ebiro bino buli muntu yeefaako yekka.,Luganda
N'akkanisa nago gategeka ebikujjuko mu mwaka.,Luganda
Ebitongole eby'enjawulo mu ggwanga bitegeka enkungaana z'abavubuka.,Luganda
Mulina okwagalana.,Luganda
Toteekeddwa kwerabira mateeka ekkumi agali mu Bbayibuli.,Luganda
Oteekeddwa okwagala muliraanwa wo nga naawe bwe weeyagala.,Luganda
Okuba mu mirembe ne banno y'engeri yokka okuba emirembe.,Luganda
"Mu nkungaana z'abavubuka, abavubuka bayiga bingi.",Luganda
Weegezeemu mu by'oyize buli kaseera oleme kubyerabira.,Luganda
Gavumenti yeetaaga okukola enguudo endala nnyingi mu byalo.,Luganda
Ensimbi ezaagerekebwa okukola enguudo mu byalo tezimala.,Luganda
Gavumenti tewaayo ssente kuzimba nguudo zimu mu byalo,Luganda
"Singa enguudo tezirabirirwa, abantu bajja kulekerawo okuzikozesa.",Luganda
Ensimbi ezigerekebwa okuddaabiriza enguudo tezimala.,Luganda
Olukiiko lwa disitulikiti lwokka lwe lusalawo oluguudo olw'okuzimbibwa,Luganda
Enguudo ennungi era ziyamba ekitundu okukulaakulana.,Luganda
"Singa gavumenti eremererwa, olwo abantu balina okwekolamu omulimu ne beekolera enguudo.",Luganda
Ensimbi era zisobola okuva mu bitongole ebirala so si mu gavumenti mwokka.,Luganda
Abantu tebaagala kwenyigira mu bya kukola nguudo.,Luganda
Kaweefube w'abantu okulaakulanya ekitundu.,Luganda
Enguudo zirina okuddaabirizibwa zireme kwonooneka.,Luganda
Abantu abaliko obulemu beetaaga okulabirirwa obulungi.,Luganda
Si gavumenti yokka ye yamba abantu abaliko obulemu wabula n'ebitongole by'obwannakyewa.,Luganda
Kikolwa kirungi okuyamba abantu abaliko obulemu.,Luganda
Abantu abamu abaliko obulemu beetaaga obugaali bw'abalema okutambula.,Luganda
Oteekeddwa bulijjo okuyamba omuntu ali mu bwetaavu.,Luganda
Abantu abaliko obulemu bulijjo basosolebwa mu bitundu.,Luganda
Gabana akatono k'olina n'oyo atalina ky'alina.,Luganda
Obuggaali bw'abalema buyamba abaliko obulemu okutambula amangu era nga bali bulungi.,Luganda
Abazadde abamu basuulawo abaana abaliko obulemu.,Luganda
Kikolwa kirungi okusiima ekyo ekitono omuntu ky'aba akukoledde.,Luganda
Tewaliiwo nsimbi ziweebwa bantu baliko obulemu mu byalo.,Luganda
Si kya buwaze nti buli mukolo ogutegekebwa nti abantu bagwetabako.,Luganda
pulezidenti asobola okugaana okugenda ku mukolo.,Luganda
Singa abantu bagaana okujja ku mukolo awo waba waliwo ekikyamu.,Luganda
Si kya buwaze nti bw'oyita omuntu ku mukolo bateekeddwa okujja.,Luganda
Essomero eddungi lyeetaaga okuba n'ebizimbe ebiri mu mbeera ennungi.,Luganda
Amasomero g'obwannannyini bulijjo tegafuna buyambi kuva mu gavumenti.,Luganda
Gavumenti yeetaaga okuvaayo n'eyamba amasomero agali mu mbeera embi.,Luganda
Omuwendo gw'abantu omunene si gwe gunyumisa omukolo.,Luganda
Waliwo engeri nnyingi ez'okusondamu ensimbi.,Luganda
N'akatono nako kasobola okweyambisibwa mu kuleeta enkyukakyuka mu kitundu.,Luganda
Okuzimba ekizimbe kitwala obudde.,Luganda
Abakulembeze mu kitundu weebali mu kuyamba mu kukulaakulanya ebitundu byabwe.,Luganda
Amasomero bulijjo gaweebwa ssente za gavumenti mu ntandikwa y'omwaka gw'ebyenfuna.,Luganda
Okukulaakulanya essomero kaweefube wa kitundu.,Luganda
Ne bakabona nabo bakyusibwa okuva ku muluka ogumu okudda ku mulala.,Luganda
"Ng'oyagala okukyusibwa, olina kusooka kusaba.",Luganda
"Omwepiskoopi bw'awummula, omulala alondebwa Ppaapa.",Luganda
Ne mu kkanisa mulimu emitendera mu bukulembeze.,Luganda
Eky'okukyusa omukulembeze okumuzza mu kifo ekirala tekyagalibwa buli omu.,Luganda
Okusaba okyusibwa tekukolerawo mangu ddaala.,Luganda
Akkanisa nago gategeka enkungaana z'abavubuka.,Luganda
Omukulembeze alina okuwa ekitiibwa okukyusibwa kwe era alina okukola nga bw'alagiddwa.,Luganda
Ebintu ebirungi by'okolera ekitundu kyo bulijjo bisiimibwa.,Luganda
Si kya buwaze nti omuntu akyusibwa aba yakolera ekitundu bibi byereere.,Luganda
Kirungi okusabiragana,Luganda
Buli ekituukawo ziba ntegeka za Katonda.,Luganda
"Mu biseera ebisinga, abantu bajja kweewuunya ku lw'ebintu ebipya ebigwawo mu bulamu bwabwe.",Luganda
Buli kintu ekikolebwa mu kkanisa si kya kyama.,Luganda
Si kya tteeka nti olina okuweereza mu kitundu kyo.,Luganda
Okusindikibwa mu kitundu ekipya tekisinziira ku buwanvu bwa bbanga bw'omaze mu kitundu.,Luganda
Kya tteeka okumanya ddi na wa gye wazaalibwa.,Luganda
Abantu bamanya ebyafaayo byo bw'osindikibwa mu kitundu ekirala.,Luganda
Okufuuka kabona weetaaga okuyita mu kusomesebwa n'okutegekebwa.,Luganda
"Bw'oweereza obulungi abantu, weetegeke okulinnyisibwa eddaala.",Luganda
Ppaapa yekka y'alonda abeepiskoopi mu mawanga gonna.,Luganda
Abalimi kati bafuna eby'okukozesa ebipya nga balima.,Luganda
"bw'oba oyagala okuwangula mu bulimi, yiga okutereka ensimbi zo.",Luganda
Buvunaanyizibwa bwa gavumenti okusomesa abalimi n'abalunzi ku nkola ezisinga okuba ennungi mu bulimi n'obulunzi.,Luganda
"Abalimi n'abalunzi beeyambisa bubi ssente ezibaweebwa gavumenti mu kubayamba okutumbula ebyobulimi n'obulunzi bwabwe,",Luganda
